406,12,12
407,13,12
408,14,12
409,15,12
410,16,12
411,17,12
412,18,12
413,19,12
414,20,12
415,21,12
416,22,12
417,23,12
418,24,12
419,25,12
420,26,12
421,27,12
422,28,12
423,29,12
424,30,12
425,31,12
426,32,12
427,33,12
428,34,12
429,35,12
430,36,12
431,37,12
432,38,12
433,1,13
434,2,13
435,3,13
436,4,13
437,5,13
438,6,13
439,7,13
440,8,13
441,9,13
442,10,13
443,11,13
444,12,13
445,13,13
446,14,13
447,15,13
448,16,13
449,17,13
450,18,13
451,19,13
452,20,13
453,21,13
454,22,13
455,23,13
456,24,13
457,25,13
458,26,13
459,27,13
460,28,13
461,29,13
462,30,13
463,31,13
464,32,13
465,33,13
466,34,13
467,1,14
468,2,14
469,3,14
470,4,14
471,5,14
472,6,14
473,7,14
474,8,14
475,9,14
476,10,14
477,11,14
478,12,14
479,13,14
480,14,14
481,15,14
482,16,14
483,17,14
484,18,14
485,19,14
486,20,14
487,21,14
488,22,14
489,23,14
490,24,14
491,25,14
492,26,14
493,27,14
494,28,14
495,29,14
496,30,14
497,31,14
498,32,14
499,33,14
500,34,14
501,35,14
502,36,14
503,37,14
504,38,14
505,1,15
506,2,15
507,3,15
508,4,15
509,5,15
510,6,15
511,7,15
512,8,15
513,9,15
514,10,15
515,11,15
516,12,15
517,13,15
518,14,15
519,15,15
520,16,15
521,17,15
522,18,15
523,19,15
524,20,15
525,21,15
526,22,15
527,23,15
528,24,15
529,25,15
530,26,15
531,27,15
532,28,15
533,29,15
534,30,15
535,31,15
536,32,15
537,33,15
538,34,15
539,1,16
540,2,16
541,3,16
542,4,16
543,5,16
544,6,16
545,7,16
546,8,16
547,9,16
548,10,16
549,11,16
550,12,16
551,13,16
552,14,16
553,15,16
554,16,16
555,17,16
556,18,16
557,19,16
558,20,16
559,21,16
560,22,16
561,23,16
562,24,16
563,25,16
564,26,16
565,27,16
566,28,16
567,29,16
568,30,16
569,31,16
570,32,16
571,33,16
572,34,16
573,35,16
574,36,16
575,37,16
576,38,16
577,1,17
578,2,17
579,3,17
580,4,17
581,5,17
582,6,17
583,7,17
584,8,17
585,9,17
586,10,17
587,11,17
588,12,17
589,13,17
590,14,17
591,15,17
592,16,17
593,17,17
594,18,17
595,19,17
596,20,17
597,21,17
598,22,17
599,23,17
600,24,17
601,25,17
602,26,17
603,27,17
604,28,17
605,29,17
606,30,17
607,31,17
608,32,17
609,33,17
610,34,17
611,1,18
612,2,18
613,3,18
614,4,18
615,5,18
616,6,18
617,7,18
618,8,18
619,9,18
620,10,18
621,11,18
622,12,18
623,13,18
624,14,18
625,15,18
626,16,18
627,17,18
628,18,18
629,19,18
630,20,18
631,21,18
632,22,18
633,23,18
634,24,18
635,25,18
636,26,18
637,27,18
638,28,18
639,29,18
640,30,18
641,31,18
642,32,18
643,33,18
644,34,18
645,35,18
646,36,18
647,37,18
648,38,18
649,1,19
650,2,19
651,3,19
652,4,19
653,5,19
654,6,19
655,7,19
656,8,19
657,9,19
658,10,19
659,11,19
660,12,19
661,13,19
662,14,19
663,15,19
664,16,19
665,17,19
666,18,19
667,19,19
668,20,19
669,21,19
670,22,19
671,23,19
672,24,19
673,25,19
674,26,19
675,27,19
676,28,19
677,29,19
678,30,19
679,31,19
680,32,19
681,33,19
682,34,19
683,1,20
684,2,20
685,3,20
686,4,20
687,5,20
688,6,20
689,7,20
690,8,20
691,9,20
692,10,20
693,11,20
694,12,20
695,13,20
696,14,20
697,15,20
698,16,20
699,17,20
700,18,20
701,19,20
702,20,20
703,21,20
704,22,20
705,23,20
706,24,20
707,25,20
708,26,20
709,27,20
710,28,20
711,29,20
712,30,20
713,31,20
714,32,20
715,33,20
716,34,20
717,35,20
718,36,20
719,37,20
720,38,20
721,1,21
722,2,21
723,3,21
724,4,21
725,5,21
726,6,21
727,7,21
728,8,21
729,9,21
730,10,21
731,11,21
732,12,21
733,13,21
734,14,21
735,15,21
736,16,21
737,17,21
738,18,21
739,19,21
740,20,21
741,21,21
742,22,21
743,23,21
744,24,21
745,25,21
746,26,21
747,27,21
748,28,21
749,29,21
750,30,21
751,31,21
752,32,21
753,33,21
754,34,21
755,1,22
756,2,22
757,3,22
758,4,22
759,5,22
760,6,22
761,7,22
762,8,22
763,9,22
764,10,22
765,11,22
766,12,22
767,13,22
768,14,22
769,15,22
770,16,22
771,17,22
772,18,22
773,19,22
774,20,22
775,21,22
776,22,22
777,23,22
778,24,22
779,25,22
780,26,22
781,27,22
782,28,22
783,29,22
784,30,22
785,31,22
786,32,22
787,33,22
788,34,22
789,35,22
790,36,22
791,37,22
792,38,22
793,1,23
794,2,23
795,3,23
796,4,23
797,5,23
798,6,23
799,7,23
800,8,23
801,9,23
802,10,23
803,11,23
804,12,23
805,13,23
806,14,23
807,15,23
808,16,23
809,17,23
810,18,23
811,19,23
812,20,23
813,21,23
814,22,23
815,23,23
816,24,23
817,25,23
818,26,23
819,27,23
820,28,23
821,29,23
822,30,23
823,31,23
824,32,23
825,33,23
826,34,23
827,1,24
828,2,24
829,3,24
830,4,24
831,5,24
832,6,24
833,7,24
834,8,24
835,9,24
836,10,24
837,11,24
838,12,24
839,13,24
840,14,24
841,15,24
842,16,24
843,17,24
844,18,24
845,19,24
846,20,24
847,21,24
848,22,24
849,23,24
850,24,24
851,25,24
852,26,24
853,27,24
854,28,24
855,29,24
856,30,24
857,31,24
858,32,24
859,33,24
860,34,24
861,35,24
862,36,24
863,37,24
864,38,24
865,1,25
866,2,25
867,3,25
868,4,25
869,5,25
870,6,25
871,7,25
872,8,25
873,9,25
874,10,25
875,11,25
876,12,25
877,13,25
878,14,25
879,15,25
880,16,25
881,17,25
882,18,25
883,19,25
884,20,25
885,21,25
886,22,25
887,23,25
888,24,25
889,25,25
890,26,25
891,27,25
892,28,25
893,29,25
894,30,25
895,31,25
896,32,25
897,33,25
898,34,25
899,1,26
900,2,26
901,3,26
902,4,26
903,5,26
904,6,26
905,7,26
906,8,26
907,9,26
908,10,26
909,11,26
910,12,26
911,13,26
912,14,26
913,15,26
914,16,26
915,17,26
916,18,26
917,19,26
918,20,26
919,21,26
920,22,26
921,23,26
922,24,26
923,25,26
924,26,26
925,27,26
926,28,26
927,29,26
928,30,26
929,31,26
930,32,26
931,33,26
932,34,26
933,35,26
934,36,26
935,37,26
936,38,26
937,1,27
938,2,27
939,3,27
940,4,27
941,5,27
942,6,27
943,7,27
944,8,27
945,9,27
946,10,27
947,11,27
948,12,27
949,13,27
950,14,27
951,15,27
952,16,27
953,17,27
954,18,27
955,19,27
956,20,27
957,21,27
958,22,27
959,23,27
960,24,27
961,25,27
962,26,27
963,27,27
964,28,27
965,29,27
966,30,27
967,31,27
968,32,27
969,33,27
970,34,27
971,1,28
972,2,28
973,3,28
974,4,28
975,5,28
976,6,28
977,7,28
978,8,28
979,9,28
980,10,28
981,11,28
982,12,28
983,13,28
984,14,28
985,15,28
986,16,28
987,17,28
988,18,28
989,19,28
990,20,28
991,21,28
992,22,28
993,23,28
994,24,28
995,25,28
996,26,28
997,27,28
998,28,28
999,29,28
1000,30,28
1001,31,28
1002,32,28
1003,33,28
1004,34,28
1005,35,28
1006,36,28
1007,37,28
1008,38,28
1009,1,29
1010,2,29
1011,3,29
1012,4,29
1013,5,29
1014,6,29
1015,7,29
1016,8,29
1017,9,29
1018,10,29
1019,11,29
1020,12,29
1021,13,29
1022,14,29
1023,15,29
1024,16,29
1025,17,29
1026,18,29
1027,19,29
1028,20,29
1029,21,29
1030,22,29
1031,23,29
1032,24,29
1033,25,29
1034,26,29
1035,27,29
1036,28,29
1037,29,29
1038,30,29
1039,31,29
1040,32,29
1041,33,29
1042,34,29
1043,1,30
1044,2,30
1045,3,30
1046,4,30
1047,5,30
1048,6,30
1049,7,30
1050,8,30
1051,9,30
1052,10,30
1053,11,30
1054,12,30
1055,13,30
1056,14,30
1057,15,30
1058,16,30
1059,17,30
1060,18,30
1061,19,30
1062,20,30
1063,21,30
1064,22,30
1065,23,30
1066,24,30
1067,25,30
1068,26,30
1069,27,30
1070,28,30
1071,29,30
1072,30,30
1073,31,30
1074,32,30
1075,33,30
1076,34,30
1077,35,31
1078,36,31
1079,37,31
1080,38,31
1081,39,31
1082,40,31
1083,41,31
1084,42,31
1085,43,31
1086,44,31
1087,35,31
1088,36,31
1089,37,31
1090,38,31
1091,39,31
1092,40,31
1093,41,31
1094,42,31
1095,43,31
1096,44,31
1097,35,31
1098,36,31
1099,37,31
1100,38,31
1101,39,31
1102,40,31
1103,41,31
1104,42,31
1105,43,31
1106,44,31
1107,35,32
1108,36,32
1109,37,32
1110,38,32
1111,39,32
1112,40,32
1113,41,32
1114,42,32
1115,43,32
1116,44,32
1117,35,32
1118,36,32
1119,37,32
1120,38,32
1121,39,32
1122,40,32
1123,41,32
1124,42,32
1125,43,32
1126,44,32
1127,35,32
1128,36,32
1129,37,32
1130,38,32
1131,39,32
1132,40,32
1133,41,32
1134,42,32
1135,43,32
1136,44,32
1137,1,33
1138,2,33
1139,3,33
1140,1,34
1141,2,34
1142,3,34
1143,4,34
1144,5,34
1145,6,34
1146,7,34
1147,8,34
1148,9,34
1149,10,34
1150,11,34
1151,12,34
1152,13,34
1153,14,34
1154,15,34
1155,16,34
1156,17,34
1157,18,34
1158,19,34
1159,20,34
1160,21,34
1161,22,34
1162,23,34
1163,24,34
1164,25,34
1165,26,34
1166,27,34
1167,28,34
1168,29,34
1169,30,34
1170,31,34
1171,32,34
1172,33,34
1173,34,34
1174,35,34
1175,36,34
1176,37,34
1177,38,34
1178,1,35
1179,2,35
1180,3,35
1181,4,35
1182,5,35
1183,6,35
1184,7,35
1185,8,35
1186,9,35
1187,10,35
1188,11,35
1189,12,35
1190,13,35
1191,14,35
1192,15,35
1193,16,35
1194,17,35
1195,18,35
1196,19,35
1197,20,35
1198,21,35
1199,22,35
1200,23,35
1201,24,35
1202,25,35
1203,26,35
1204,27,35
1205,28,35
1206,29,35
1207,30,35
1208,31,35
1209,32,35
1210,33,35
1211,34,35
1212,35,35
1213,36,35
1214,37,35
1215,38,35
1216,1,36
1217,2,36
1218,1,36
1219,2,36
1220,1,37
1221,2,37
1222,3,37
1223,4,37
1224,5,37
1225,6,37
1226,7,37
1227,8,37
1228,9,37
1229,10,37
1230,11,37
1231,12,37
1232,13,37
1233,14,37
1234,15,37
1235,16,37
1236,17,37
1237,18,37
1238,19,37
1239,20,37
1240,21,37
1241,22,37
1242,23,37
1243,24,37
1244,25,37
1245,26,37
1246,27,37
1247,28,37
1248,29,37
1249,30,37
1250,31,37
1251,32,37
1252,33,37
1253,34,37
1254,35,37
1255,36,37
1256,37,37
1257,38,37
1258,1,38
1259,2,38
1260,3,38
1261,4,38
1262,5,38
1263,6,38
1264,7,38
1265,8,38
1266,9,38
1267,10,38
1268,11,38
1269,12,38
1270,13,38
1271,14,38
1272,15,38
1273,16,38
1274,17,38
1275,18,38
1276,19,38
1277,20,38
1278,21,38
1279,22,38
1280,23,38
1281,24,38
1282,25,38
1283,26,38
1284,27,38
1285,28,38
1286,29,38
1287,30,38
1288,31,38
1289,32,38
1290,33,38
1291,34,38
1292,35,38
1293,36,38
1294,37,38
1295,38,38
1296,1,39
1297,2,39
1298,1,39
1299,2,39
1300,1,40
1301,2,40
1302,3,40
1303,4,40
1304,5,40
1305,6,40
1306,7,40
1307,8,40
1308,9,40
1309,10,40
1310,11,40
1311,12,40
1312,13,40
1313,14,40
1314,15,40
1315,16,40
1316,17,40
1317,18,40
1318,19,40
1319,20,40
1320,21,40
1321,22,40
1322,23,40
1323,24,40
1324,25,40
1325,26,40
1326,27,40
1327,28,40
1328,29,40
1329,30,40
1330,31,40
1331,32,40
1332,33,40
1333,34,40
1334,35,40
1335,36,40
1336,37,40
1337,38,40
1338,1,41
1339,2,41
1340,3,41
1341,4,41
1342,5,41
1343,6,41
1344,7,41
1345,8,41
1346,9,41
1347,10,41
1348,11,41
1349,12,41
1350,13,41
1351,14,41
1352,15,41
1353,16,41
1354,17,41
1355,18,41
1356,19,41
1357,20,41
1358,21,41
1359,22,41
1360,23,41
1361,24,41
1362,25,41
1363,26,41
1364,27,41
1365,28,41
1366,29,41
1367,30,41
1368,31,41
1369,32,41
1370,33,41
1371,34,41
1372,35,41
1373,36,41
1374,37,41
1375,38,41
1376,1,42
1377,2,42
1378,1,42
1379,2,42
1380,1,43
1381,2,43
1382,3,43
1383,4,43
1384,5,43
1385,6,43
1386,7,43
1387,8,43
1388,9,43
1389,10,43
1390,11,43
1391,12,43
1392,13,43
1393,14,43
1394,15,43
1395,16,43
1396,17,43
1397,18,43
1398,19,43
1399,20,43
1400,21,43
1401,22,43
1402,23,43
1403,24,43
1404,25,43
1405,26,43
1406,27,43
1407,28,43
1408,29,43
1409,30,43
1410,31,43
1411,32,43
1412,33,43
1413,34,43
1414,35,43
1415,36,43
1416,37,43
1417,38,43
1418,1,44
1419,2,44
1420,3,44
1421,4,44
1422,5,44
1423,6,44
1424,7,44
1425,8,44
1426,9,44
1427,10,44
1428,11,44
1429,12,44
1430,13,44
1431,14,44
1432,15,44
1433,16,44
1434,17,44
1435,18,44
1436,19,44
1437,20,44
1438,21,44
1439,22,44
1440,23,44
1441,24,44
1442,25,44
1443,26,44
1444,27,44
1445,28,44
1446,29,44
1447,30,44
1448,31,44
1449,32,44
1450,33,44
1451,34,44
1452,35,44
1453,36,44
1454,37,44
1455,38,44
1456,1,45
1457,2,45
1458,1,45
1459,2,45
1460,1,46
1461,2,46
1462,3,46
1463,4,46
1464,5,46
1465,6,46
1466,7,46
1467,8,46
1468,9,46
1469,10,46
1470,11,46
1471,12,46
1472,13,46
1473,14,46
1474,15,46
1475,16,46
1476,17,46
1477,18,46
1478,19,46
1479,20,46
1480,21,46
1481,22,46
1482,23,46
1483,24,46
1484,25,46
1485,26,46
1486,27,46
1487,28,46
1488,29,46
1489,30,46
1490,31,46
1491,32,46
1492,33,46
1493,34,46
1494,35,46
1495,36,46
1496,37,46
1497,38,46
1498,1,47
1499,2,47
1500,3,47
1501,4,47
1502,5,47
1503,6,47
1504,7,47
1505,8,47
1506,9,47
1507,10,47
1508,11,47
1509,12,47
1510,13,47
1511,14,47
1512,15,47
1513,16,47
1514,17,47
1515,18,47
1516,19,47
1517,20,47
1518,21,47
1519,22,47
1520,23,47
1521,24,47
1522,25,47
1523,26,47
1524,27,47
1525,28,47
1526,29,47
1527,30,47
1528,31,47
1529,32,47
1530,33,47
1531,34,47
1532,35,47
1533,36,47
1534,37,47
1535,38,47
1536,1,48
1537,2,48
1538,1,48
1539,2,48
1540,1,49
1541,2,49
1542,3,49
1543,4,49
1544,5,49
1545,6,49
1546,7,49
1547,8,49
1548,9,49
1549,10,49
1550,11,49
1551,12,49
1552,13,49
1553,14,49
1554,15,49
1555,16,49
1556,17,49
1557,18,49
1558,19,49
1559,20,49
1560,21,49
1561,22,49
1562,23,49
1563,24,49
1564,25,49
1565,26,49
1566,27,49
1567,28,49
1568,29,49
1569,30,49
1570,31,49
1571,32,49
1572,33,49
1573,34,49
1574,35,49
1575,36,49
1576,37,49
1577,38,49
1578,1,50
1579,2,50
1580,3,50
1581,4,50
1582,5,50
1583,6,50
1584,7,50
1585,8,50
1586,9,50
1587,10,50
1588,11,50
1589,12,50
1590,13,50
1591,14,50
1592,15,50
1593,16,50
1594,17,50
1595,18,50
1596,19,50
1597,20,50
1598,21,50
1599,22,50
1600,23,50
1601,24,50
1602,25,50
1603,26,50
1604,27,50
1605,28,50
1606,29,50
1607,30,50
1608,31,50
1609,32,50
1610,33,50
1611,34,50
1612,35,50
1613,36,50
1614,37,50
1615,38,50
1616,1,51
1617,2,51
1618,1,51
1619,2,51
1620,1,52
1621,2,52
1622,3,52
1623,4,52
1624,5,52
1625,6,52
1626,7,52
1627,8,52
1628,9,52
1629,10,52
1630,11,52
1631,12,52
1632,13,52
1633,14,52
1634,15,52
1635,16,52
1636,17,52
1637,18,52
1638,19,52
1639,20,52
1640,21,52
1641,22,52
1642,23,52
1643,24,52
1644,25,52
1645,26,52
1646,27,52
1647,28,52
1648,29,52
1649,30,52
1650,31,52
1651,32,52
1652,33,52
1653,34,52
1654,35,52
1655,36,52
1656,37,52
1657,38,52
1658,1,53
1659,2,53
1660,3,53
1661,4,53
1662,5,53
1663,6,53
1664,7,53
1665,8,53
1666,9,53
1667,10,53
1668,11,53
1669,12,53
1670,13,53
1671,14,53
1672,15,53
1673,16,53
1674,17,53
1675,18,53
1676,19,53
1677,20,53
1678,21,53
1679,22,53
1680,23,53
1681,24,53
1682,25,53
1683,26,53
1684,27,53
1685,28,53
1686,29,53
1687,30,53
1688,31,53
1689,32,53
1690,33,53
1691,34,53
1692,35,53
1693,36,53
1694,37,53
1695,38,53
1696,1,54
1697,2,54
1698,3,54
1699,1,54
1700,2,54
1701,1,55
1702,2,55
1703,3,55
1704,4,55
1705,5,55
1706,6,55
1707,7,55
1708,8,55
1709,9,55
1710,10,55
1711,11,55
1712,12,55
1713,13,55
1714,14,55
1715,15,55
1716,16,55
1717,17,55
1718,18,55
1719,19,55
1720,20,55
1721,21,55
1722,22,55
1723,23,55
1724,24,55
1725,25,55
1726,26,55
1727,27,55
1728,28,55
1729,29,55
1730,30,55
1731,31,55
1732,32,55
1733,33,55
1734,34,55
1735,35,55
1736,36,55
1737,37,55
1738,38,55
1739,1,56
1740,2,56
1741,3,56
1742,4,56
1743,5,56
1744,6,56
1745,7,56
1746,8,56
1747,9,56
1748,10,56
1749,11,56
1750,12,56
1751,13,56
1752,14,56
1753,15,56
1754,16,56
1755,17,56
1756,18,56
1757,19,56
1758,20,56
1759,21,56
1760,22,56
1761,23,56
1762,24,56
1763,25,56
1764,26,56
1765,27,56
1766,28,56
1767,29,56
1768,30,56
1769,31,56
1770,32,56
1771,33,56
1772,34,56
1773,35,56
1774,36,56
1775,37,56
1776,38,56
1777,1,57
1778,2,57
1779,1,57
1780,2,57
1781,1,58
1782,2,58
1783,3,58
1784,4,58
1785,5,58
1786,6,58
1787,7,58
1788,8,58
1789,9,58
1790,10,58
1791,11,58
1792,12,58
1793,13,58
1794,14,58
1795,15,58
1796,16,58
1797,17,58
1798,18,58
1799,19,58
1800,20,58
1801,21,58
1802,22,58
1803,23,58
1804,24,58
1805,25,58
1806,26,58
1807,27,58
1808,28,58
1809,29,58
1810,30,58
1811,31,58
1812,32,58
1813,33,58
1814,34,58
1815,35,58
1816,36,58
1817,37,58
1818,38,58
1819,39,58
1820,40,58
1821,41,58
1822,42,58
1823,1,59
1824,2,59
1825,3,59
1826,4,59
1827,5,59
1828,6,59
1829,7,59
1830,8,59
1831,9,59
1832,10,59
1833,11,59
1834,12,59
1835,13,59
1836,14,59
1837,15,59
1838,16,59
1839,17,59
1840,18,59
1841,19,59
1842,20,59
1843,21,59
1844,22,59
1845,23,59
1846,24,59
1847,25,59
1848,26,59
1849,27,59
1850,28,59
1851,29,59
1852,30,59
1853,31,59
1854,32,59
1855,33,59
1856,34,59
1857,35,59
1858,36,59
1859,37,59
1860,38,59
1861,1,60
1862,2,60
1863,1,60
1864,2,60
1865,1,61
1866,2,61
1867,3,61
1868,4,61
1869,5,61
1870,6,61
1871,7,61
1872,8,61
1873,9,61
1874,10,61
1875,11,61
1876,12,61
1877,13,61
1878,14,61
1879,15,61
1880,16,61
1881,17,61
1882,18,61
1883,19,61
1884,20,61
1885,21,61
1886,22,61
1887,23,61
1888,24,61
1889,25,61
1890,26,61
1891,27,61
1892,28,61
1893,29,61
1894,30,61
1895,31,61
1896,32,61
1897,33,61
1898,34,61
1899,35,61
1900,36,61
1901,37,61
1902,38,61
1903,39,61
1904,40,61
1905,41,61
1906,42,61
1907,1,62
1908,2,62
1909,3,62
1910,4,62
1911,5,62
1912,6,62
1913,7,62
1914,8,62
1915,9,62
1916,10,62
1917,11,62
1918,12,62
1919,13,62
1920,14,62
1921,15,62
1922,16,62
1923,17,62
1924,18,62
1925,19,62
1926,20,62
1927,21,62
1928,22,62
1929,23,62
1930,24,62
1931,25,62
1932,26,62
1933,27,62
1934,28,62
1935,29,62
1936,30,62
1937,31,62
1938,32,62
1939,33,62
1940,34,62
1941,35,62
1942,36,62
1943,37,62
1944,38,62
1945,1,63
1946,2,63
1947,1,64
1948,2,64
1949,3,64
1950,4,64
1951,5,64
1952,6,64
1953,7,64
1954,8,64
1955,9,64
1956,10,64
1957,11,64
1958,12,64
1959,13,64
1960,14,64
1961,15,64
1962,16,64
1963,17,64
1964,18,64
1965,19,64
1966,20,64
1967,21,64
1968,22,64
1969,23,64
1970,24,64
1971,25,64
1972,26,64
1973,27,64
1974,28,64
1975,29,64
1976,30,64
1977,31,64
1978,32,64
1979,33,64
1980,34,64
1981,35,64
1982,36,64
1983,37,64
1984,38,64
1985,1,65
1986,2,65
1987,3,65
1988,4,65
1989,5,65
1990,6,65
1991,7,65
1992,8,65
1993,9,65
1994,10,65
1995,11,65
1996,12,65
1997,13,65
1998,14,65
1999,15,65
2000,16,65
2001,17,65
2002,18,65
2003,19,65
2004,20,65
2005,21,65
2006,22,65
2007,23,65
2008,24,65
2009,25,65
2010,26,65
2011,27,65
2012,28,65
2013,29,65
2014,30,65
2015,31,65
2016,32,65
2017,33,65
2018,34,65
2019,35,65
2020,36,65
2021,37,65
2022,38,65
2023,39,65
2024,40,65
2025,41,65
2026,42,65
2027,1,66
2028,2,66
2029,1,66
2030,2,66
2031,1,67
2032,2,67
2033,3,67
2034,4,67
2035,5,67
2036,6,67
2037,7,67
2038,8,67
2039,9,67
2040,10,67
2041,11,67
2042,12,67
2043,13,67
2044,14,67
2045,15,67
2046,16,67
2047,17,67
2048,18,67
2049,19,67
2050,20,67
2051,21,67
2052,22,67
2053,23,67
2054,24,67
2055,25,67
2056,26,67
2057,27,67
2058,28,67
2059,29,67
2060,30,67
2061,31,67
2062,32,67
2063,33,67
2064,34,67
2065,35,67
2066,36,67
2067,37,67
2068,38,67
2069,1,68
2070,2,68
2071,3,68
2072,4,68
2073,5,68
2074,6,68
2075,7,68
2076,8,68
2077,9,68
2078,10,68
2079,11,68
2080,12,68
2081,13,68
2082,14,68
2083,15,68
2084,16,68
2085,17,68
2086,18,68
2087,19,68
2088,20,68
2089,21,68
2090,22,68
2091,23,68
2092,24,68
2093,25,68
2094,26,68
2095,27,68
2096,28,68
2097,29,68
2098,30,68
2099,31,68
2100,32,68
2101,33,68
2102,34,68
2103,35,68
2104,36,68
2105,37,68
2106,38,68
2107,39,68
2108,40,68
2109,41,68
2110,42,68
2111,1,69
2112,2,69
2113,1,69
2114,2,69
2115,1,70
2116,2,70
2117,3,70
2118,4,70
2119,5,70
2120,6,70
2121,7,70
2122,8,70
2123,9,70
2124,10,70
2125,11,70
2126,12,70
2127,13,70
2128,14,70
2129,15,70
2130,16,70
2131,17,70
2132,18,70
2133,19,70
2134,20,70
2135,21,70
2136,22,70
2137,23,70
2138,24,70
2139,25,70
2140,26,70
2141,27,70
2142,28,70
